Title,Source,Question,Question Link,Question Author,Question Date,Answer,Answer Link,Answer Author,Answer Date
대학생 인데요 측만증 검사 어떻게 해요?,,"지금 대학생인데요
측만증 검사 어떻게 하는건가요?
주위 친구들이 어깨가 비대칭이라고 하는데...
저는 잘 모르겠거든요?
자가 검진법 이나 혹시 증상 같은게 있나요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=41&page=24,김민선,11-27,"안녕하세요
일단 대학생이라고 하셨으니 성장은 끝났다고 생각이 들구요
음~~~~
어깨가 비대칭이라고 하시니 일단 측만증이 의심 됩니다.
측만증 검사 방법은 재일 간단하게는 X-ray 찰영을 하면 간단하게 확인 가능하구요
혹시 자가 측만증 검사가 필요 하시면 저의 병원 홈페이지에 나와 있는것을 참고 하시면 됩니다.
자가 측만증 검사를 해보아도 잘모르시겠다면 병원에 내원 하시여 검사할것을 추천해 드립니다.
예약을 하고 오시면 기다리는 시간을 최소화 할수 있습니다.
측만증 증상은 보통 성인이 된 이후 잘 나타 나며
등 또는 허리 통증을 유발하며
외형적으로 비대칭으로 보일수 있습니다.
또한 골반통증, 다리 또는 무릎 통증을 유발할수 있습니다.
병원에 내원하시여 검사를 해볼것을 추천드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=42&page=24,관리자,11-27
측만증 치료....,,"측만증 치료 자신 하시나요?
다른 병원에서 치료를 받아 보았지만 그때 뿐이더군요
이 병원은 치료를 자신 하시나요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=39&page=24,배선민,11-23,"안녕하세요  ^^
우선 저희 병원은 측만증 특화의원으로서 측만증 치료에 자신있습니다.
하지만 측만증 치료는 무엇보다 시기가 중요합니다.
만약 환자분께서 성인이시라면  상단한 환주분의 노력과 저희 의료진의 노력이 필요합니다.
성인의 경우 무엇보다 환자분 본인의 의지가 중요하며 꾸준한 노력이 동반 되어야 합니다.
만약 환자분께서 성장기 라면 보호자의 노력과 의료진의 노력이 필요 하겠죠 ^^
측만증은 노력과 의지가 필요한  질환입니다.
저희 병원 직원은 환분 한분한분에게 최선을 다해서 치료 하고 있으며, 일시적인 효과가 아닌
계속적이고 효과적인 치료를 목적으로 하고 있습니다.
감사 합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=40&page=24,관리자,11-23
"어깨 쭉지, 등(날깨 쭉지) 아파요 어떻게 해야 해요",,"등(날깨 쭉지)이 자주 아프고요 어깨가 자주 많이 아파요
이거 왜 그런건가요?
너무 자주 아파고 많이 아파요
누가 뒤에서 바늘로 찌르는것 같기도 하고.....
ㅡ,.ㅡ",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=37&page=24,우희승,11-23,"안녕하세요
우선 아프신 부위만으로 판단을 하기에는 여러가지 상황이 많이 있습니다.
정확한 진료를 통해서 원인을 찾아 치료를 해야 하지만
저희 병원 경험상 환자분의 아픈 부위를 볼때 2가지 정도 원인을 생각 할수 있을것 같습니다.
우선은 목이 좋지 안아서 아프신 경우가 많을 듯 합니다.
목이 일자목 또는 거북목을 경우 입니다.
일자목 또는 거북목의 경우 목근육의 경직 또는 과도한 스트레스로 인하여 등 또는 승모근 쪽의 통증을 유발 합니다.
또 한가지는 단순히 근육의 경직으로 통증이 유발 될수 있습니다.
우선 환자분 께서 거북목 또는 일자목인지를 먼저 검사하는것이 먼저 일것 같습니다.
(저희 병원에서 검사 가능 합니다.  ^^)",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=38&page=24,관리자,11-23
거북목 치료 문의,,"거북목 진단을 받았는데요....
거북목 치료도 가능한가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=35&page=24,곽철호,11-23,"안녕하세요
일단 거북목 치료도 가능합니다.
우선 검사가 우선되어야 하며 저희 병원에서도 거북목으로 판단된다면 치료는 언제든지 가능합니다.
거북목은 일상생활에서의 자세 또는 습관 에서 찾아 오는 경우가 많습니다.
저희 병원에서는 환자분의 자세교정 및 운동치료, 통증 도수 치료를 병행 하여 치료를 시행 할수 있습니다.
병원에 내원 하시여 정확한 상담 및 검사를 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=36&page=24,관리자,11-23
통증 치료는 안하는가요?,,"통증 치료는 안하나요
통증의학과 로 나오는데.....????????????",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=29&page=25,미소,11-06,"네
물론 치료 가능 하구요
물어 보시는 증상 만으로 판단 하자면 최우선 적으로 허리 협착증이 의심되며
디스크 일수 있습니다.
그렇다고 무조건 수술해야 하는거 아니구요
간단한 시술로 일상생활이 가능 하도록 치료해 드립니다.
시술이라고 해서 아주 거창한건 아니구요
간단한 X-ray 장비를 이용 하요 증상이 나타나는 신경에 주사를 하는 것으로
시술시간은 10분 내외로 끝납니다.
우선 정확한 진단 및 치료를 위하여 병원에 내원할것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=32&page=25,관리자,11-06
측만증과 골반 통증이 관계 있나요,,"안녕하세요
측만증이 있는 아이의 부모입니다.
아이가 측만증이 있다고 진단을 받았는데 조금만 걸으면 골반이 아프다 허리가 아프다고 합니다.
이건 측만증때문일 수 있나요 아님 다른 원인이 있는건가요?
지금 치료를 받고 있지는 않습니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=27&page=25,찬호빠빠,11-03,"안녕하세요 ^^
일단 결론부터 말씀드리자면 관계가 없다고는 말을 못하겠네요
측만증을 가지고 있는 환자분들의 경우
환자분 마다 다른 증상을 나타날수 있으며
허리의 회전이 있고 측만을 동시에 가지고 있다면
골반의 좌,우 불균형으로 인하여 다리통증, 허리통증 등을 호소 할수 있으며
조금만 오래 걸었다고 생각들면 허리, 골반 등의 통증을 호소 할수 있습니다.
이런경우 치료와 함께 보조기(깔창)을 함께 시행하면 효가를 많이 보실수 있을것으로  생각됩니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=28&page=25,관리자,11-03
측만증 그냥 내버려 두면 어떻게 돼나요?,,"측만증 그냥 내벼려 두면 어떻게 되나요?
아시는 분중에 측만증이 있는데 그냥 있어두 된다는 분이 있어서요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=25&page=25,달빛맘,10-30,"측만증은 검사를 통해서 정확하게 확인 할수 있습니다.
물론 육안으로도 어느 정도 확인이 가능합니다.
저희 병원 홈페이지에서 찾아 보시면 측만증 자가 검진표가 있습니다. 참고하세요 ^^
일단 측만증을 그대로 방치할경우
성장기의 아이들의 경우 측만증이 심한경우가 아니라면 별다른 통증 없이 생활할수 있습니다만
측만증으로 인하여
아이의 집중력 부족, 미용상 좌우 불균형, 성장(키)저하 등을 유발 할수 있으며
성인의 경우 허리,골반,등  등의 통증이 만성적으로 찾아 올수 있습니다.
측만증이 심한경우 갈비뼈의 변형, 한쪽 폐의 기능저하 등이 대표적인 사례입니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=26&page=25,관리자,10-30
측만증치료 받으면 나을 수있나요?,,"측만증 치료 받으면 나을수 있나요
아이가 측만증이 있어서 대학병원까지 다녀왔어요
병원마다 말하는게 달라서 치료를 해야 하는지 그냥 있어도 되는지 어떻게 해야 하나요
치료를 해봐야 할까요.....
비용도 천차만별이고 치료를 해도 좋아질지 의문이 듭니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=23&page=25,성호엄마,10-30,"안녕하세요
먼저 말씀드리자면 우선 자녀분의 현재 상태와 나이 성장 정도 등을 종합적으로 고려 하여야 합니다.
측만증 치료의 가장 중요한 것은 시기 입니다.
우선 말씀드리자면 측만증 치료는 가능합니다.
비록 여러가지 여건이 맞아야 하며
최우선시 되어야 하는 것은 측만증을 치료할 의지 입니다.
저희 병원에서 치료를 하더라도 환자 본인 스스로 또는 옆의 보호자께서 끝임없는 관심을 기우려야 합니다.
측만증은 어느 일정 시기 까지 치료와 관리가 필요한 질환입니다.
병원에서만의 치료로는 분명히 한계가 있고 본인의 의지와 노력이 절실히 필요함을 알려 드립니다.
비용은 비급여로 치료 방법 및 환자분의 상태에 따라 달라질수 있으므로 병원에 내원하시어 상담을 받기 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=24&page=25,관리자,10-30
측만증이 왜 발생하나요?,,"측만증이 왜 발생하나요?
아이가 학교에서 측만증 인것 같다고 하는데...
왜 생기는 건가요?
측만증 치료 꼭 해야 하나요
치료 비용은 어떻게 되는건가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=21&page=25,달빛맘,10-30,"안녕하세요
우선 자녀분이 측만증인것 같다고 하셨는데
측만이 있는 것과 측만증은 다르다는걸 말씀드리고 십습니다.
자녀분이 측만증인지는 측만증을 진단 할수 있는 병원을 방문하시여 정확한 검사를 하는것을 추천 드립니다.
자녀분이 측만증이 확실하다면 조기 치료르 권해드립니다.
그리구 측만증이 발생하는 원인은 여러가지가 있습니다.
잘못된 생활자세, 유전적인 요인, 운동부족 등의 원인으로 발생할수 있습니다.
현재 자녀분이 측만증이 의심되는 상황이라면 검사가 우선 되어야 하며
빠른 치료를 권해 드립니다.
측만증 치료는 무었보다
시기
가 가장 중요합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=22&page=25,관리자,10-30
다른병원에 측만증 치료를 받아 봤는데요?,,"안녕하세요 ^^
다른병원에서 측만증 진단을 받고 치료를 받고 있는 사람입니다.
치료를 몇번 받아 봤느데 큰 효과가 없는듯 하여 문의 드립니다.
이 병원은 다른 병원가 다른 치료를 하는건가요?
측만증 특화의원으로 소개 되어 있던데....
저는 지금 한의원에서 치료를 하고 있으며 카이로 치료를 받고 있습니다.
이병원도 카이로 치료만으로 측만증 치료를 하시는 건가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=17&page=25,민성안,10-26,"안녕하세요
우선 저희 병원에서는 카이로 치료를 시행은 하나 꼭 필요한 경우에만 시행 합니다.
저의 병원에서는 우선 근본적인 치료 방법을 선택하여 환자분과의 치료를 진행하며
슈로스 운동을 통화여 측만증 치료를 시행 하고 있습니다.
저희 병원의 측만증 치료는 도수치료(근막이완술)와 함께 슈로스 운동 치료를 병행 하여
측만증을 보다 근본적으로 치료 하고자 노력하고 있습니다.
더 궁금한 사항이 있으시면 내원하시여 저희 선생님과 상담을 진행 볼것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=20&page=25,관리자,10-26
운동하는 아이를 두고 있습니다.,,"안녕하세요
축구하는 아이를 두고 있는 부모 입니다.
아이가 축구선수인데 다리가 아프다고 합니다.
다른 병원에 가서 여러가지 검사를 해보아도 아무런 이상이 없다고 하는데...
아이는 아파서 운동을 할때 집중을 할수 없다고 합니다.
달리기를 할때도 아파다고 하고 스피드도 떨이지구
무슨 이유인지라도 알면 좋을텐데....
아이가 중학생이라 이제 와서 축구를 그만두게 하는것도 그렇고
아이가 워낙 운동을 좋아해서 답답한 마음에 글을 써봅니다.
이 병원에서 운동 선수 클리닉도 하던데...
혹시 원인이라도 알수 있을까요
정말 답답합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=16&page=26,효준 아빠,10-26,"안녕하세요
우선 많이 답답하시고 속상하시겠습니다.
아이의 통증은 글쎄요 뭐라고 속단 하기는 힙이들듯합니다.
계속적으로 통증을 호소 한다면 원인은 있을것이나 CT, MRI 등의 의료 장비로 이상유무를 확인 해도
아무이상이 없는것으로 나왔다면
다른 검사 방법을 통화여 통증의 원인을 찾는것이 좋을듯 합니다.
우선 내원 하시는것을 권해 드리며, 아이의 상태를 저희가 정확하게 파악해야 할것 같습니다.
통증을 우발 하는 원인을 의심할수는 있으나 환자분을 보지 않고는 정확히 판단하기 어렵습니다.
원인 모를 통증의 경우 근육 불균형, 좌우 불균형, 구조적인 이상 보다는 다른 원인이 있을수 있습니다.
우선 내원하시여 아이의 상태를 확인 할것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=19&page=26,관리자,10-26
성인 측만증은 치료 안하나요?,,"성인 측만증은 치료가 안돼나요?
20대 중반 여성입니다.
계속적인 등 통증이 있어서 병원에 갔더니 측만증 이라고 하는데..
치료 방법이 없다고 아프면 치료 받고 안아프면 그냥 있으라고 하더군요
(참고로 대학병원에 까지 다녀 왔습니다 ㅠ.ㅠ)
이렇게 계속적인 통증을 달고 살아야 하나요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=15&page=26,붉은 갈대,10-26,"안녕하세요
일단 간단한 답변은 성인 측만증 또한 치료를 시행하고 있습니다.
하지만 성인의 경우 연령에 따라 또는 환자분의 정확한 상태에 따라 치료 여부가 결정됩니다.
단, 성인의 경우 치료를 시행하였을때 효과를 과연 볼수 있을지 효과가 있다면 어느 정도 인지는
정확한 검사를 통하여 알수 있으며 검사 결과에 따라 치료 여부와 치료 방향을 결정 합니다.
치료를 하여서 효과를 보지 못할것 같은데 치료를 시행 하는 것은 무책임한 일 일것입니다.
우선 치료 여부과 정확한 상태를 알기 위해서라도 병원에 내원해 주실것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=18&page=26,관리자,10-26
